wikipedia_url,work_qid
https://en.wikipedia.org/wiki/Redshirts_(novel),Q7306263
https://en.wikipedia.org/wiki/Tea_with_the_Black_Dragon,Q7691141
https://en.wikipedia.org/wiki/Orbitsville,Q7100118
https://en.wikipedia.org/wiki/Probability_Moon,Q7246869
https://en.wikipedia.org/wiki/Stardance,Q7601555
https://en.wikipedia.org/wiki/Palimpsest_(novel),Q7127548
https://en.wikipedia.org/wiki/Talking_Man,Q7679827
https://en.wikipedia.org/wiki/Random_Acts_of_Senseless_Violence,Q7291925
https://en.wikipedia.org/wiki/Teranesia,Q7701574
https://en.wikipedia.org/wiki/Serpent%27s_Reach,Q7455078
https://en.wikipedia.org/wiki/Stars_in_My_Pocket_Like_Grains_of_Sand,Q7602353
https://en.wikipedia.org/wiki/Terminal_World,Q7702704
https://en.wikipedia.org/wiki/Spaceland_(novel),Q7572695
https://en.wikipedia.org/wiki/Polaris_(novel),Q7209119
https://en.wikipedia.org/wiki/Orion_Shall_Rise,Q7102801
https://en.wikipedia.org/wiki/Ring_(Baxter_novel),Q7334688
https://en.wikipedia.org/wiki/Orphans_of_Chaos,Q7103952
https://en.wikipedia.org/wiki/Summer_of_Love_(novel),Q7637515
https://en.wikipedia.org/wiki/Pegasus_in_Flight,Q7160597
https://en.wikipedia.org/wiki/Rimrunners,Q7334502
https://en.wikipedia.org/wiki/Starfarers,Q7601814
https://en.wikipedia.org/wiki/Strangers_(Dozois_novel),Q7621583
https://en.wikipedia.org/wiki/Shadowland_(Straub_novel),Q7460739
https://en.wikipedia.org/wiki/Sister_Alice,Q7531074
https://en.wikipedia.org/wiki/Territory_(novel),Q7703804
https://en.wikipedia.org/wiki/Saturn%27s_Children_(novel),Q7426767
https://en.wikipedia.org/wiki/Sleeping_in_Flame,Q7539895
https://en.wikipedia.org/wiki/Sleepless_(novel),Q7539916
https://en.wikipedia.org/wiki/The_Android%27s_Dream,Q7713709
https://en.wikipedia.org/wiki/The_Forge_of_God,Q7734817
https://en.wikipedia.org/wiki/The_Boat_of_a_Million_Years,Q7718935
https://en.wikipedia.org/wiki/The_Collapsium,Q7726654
https://en.wikipedia.org/wiki/The_Armies_of_Memory,Q7714290
https://en.wikipedia.org/wiki/The_Armageddon_Rag,Q7714277
https://en.wikipedia.org/wiki/The_Coming_of_the_Quantum_Cats,Q7726969
https://en.wikipedia.org/wiki/The_Child_Garden,Q7722439
https://en.wikipedia.org/wiki/The_Crucible_of_Time,Q7728249
https://en.wikipedia.org/wiki/The_Execution_Channel,Q7732767
https://en.wikipedia.org/wiki/The_Cool_War,Q7727556
https://en.wikipedia.org/wiki/The_Alteration,Q7713244
https://en.wikipedia.org/wiki/The_Damnation_Game_(novel),Q7728783
https://en.wikipedia.org/wiki/The_Dark_Beyond_the_Stars,Q7728917
https://en.wikipedia.org/wiki/The_Butterfly_Kid,Q7720810
https://en.wikipedia.org/wiki/The_Far_Shore_of_Time,Q7733416
https://en.wikipedia.org/wiki/The_Engines_of_God,Q7732219
https://en.wikipedia.org/wiki/The_Descent_of_Anansi,Q7729791
https://en.wikipedia.org/wiki/The_Dragon_Waiting,Q7730855
https://en.wikipedia.org/wiki/The_37th_Mandala,Q7711877
https://en.wikipedia.org/wiki/The_Extremes,Q7732903
https://en.wikipedia.org/wiki/A_Game_of_Thrones,Q1751870
https://en.wikipedia.org/wiki/The_Dervish_House,Q1706316
https://en.wikipedia.org/wiki/Iron_Council,Q1748402
https://en.wikipedia.org/wiki/Revelation_Space,Q1759977
https://en.wikipedia.org/wiki/Downbelow_Station,Q1751584
https://en.wikipedia.org/wiki/Hawkmistress!,Q1760824
https://en.wikipedia.org/wiki/The_Plot_Against_America,Q1758811
https://en.wikipedia.org/wiki/Thendara_House,Q1760447
https://en.wikipedia.org/wiki/A_Feast_for_Crows,Q1764445
https://en.wikipedia.org/wiki/The_Left_Hand_of_Darkness,Q2008211
https://en.wikipedia.org/wiki/Glasshouse_(novel),Q2027568
https://en.wikipedia.org/wiki/Ecce_and_Old_Earth,Q2910240
https://en.wikipedia.org/wiki/A_Fall_of_Moondust,Q1986393
https://en.wikipedia.org/wiki/Boneshaker_(novel),Q2910027
https://en.wikipedia.org/wiki/Mythago_Wood,Q1770433
https://en.wikipedia.org/wiki/Jack_of_Shadows,Q1989233
https://en.wikipedia.org/wiki/Schismatrix,Q1928866
https://en.wikipedia.org/wiki/Hyperion_(Simmons_novel),Q1798059
https://en.wikipedia.org/wiki/Little_Brother_(Doctorow_novel),Q1865620
https://en.wikipedia.org/wiki/Xenocide,Q2915294
https://en.wikipedia.org/wiki/Shadow_of_the_Hegemon,Q2915310
https://en.wikipedia.org/wiki/Tau_Zero,Q1968531
https://en.wikipedia.org/wiki/Araminta_Station,Q2076975
https://en.wikipedia.org/wiki/Dr._Adder,Q2113191
https://en.wikipedia.org/wiki/Isle_of_the_Dead_(Zelazny_novel),Q2077422
https://en.wikipedia.org/wiki/Shadow_of_the_Giant,Q2915291
https://en.wikipedia.org/wiki/Fevre_Dream,Q2915854
https://en.wikipedia.org/wiki/Shadow_Puppets,Q2915295
https://en.wikipedia.org/wiki/The_Children_of_the_Sky_(novel),Q2947797
https://en.wikipedia.org/wiki/Darwinia_(novel),Q3016630
https://en.wikipedia.org/wiki/The_Clan_Corporate,Q3066138
https://en.wikipedia.org/wiki/Expiration_Date_(Powers_novel),Q3016940
https://en.wikipedia.org/wiki/In_the_Ocean_of_Night,Q3015377
https://en.wikipedia.org/wiki/Tigana,Q3054135
https://en.wikipedia.org/wiki/Down_and_Out_in_the_Magic_Kingdom,Q3015406
https://en.wikipedia.org/wiki/Embassytown,Q3052025
https://en.wikipedia.org/wiki/Hardwired_(novel),Q3009663
https://en.wikipedia.org/wiki/The_Year_of_the_Flood,Q4352956
https://en.wikipedia.org/wiki/The_Renegades_of_Pern,Q4340237
https://en.wikipedia.org/wiki/Singularity_Sky,Q3006304
https://en.wikipedia.org/wiki/Cryoburn,Q3005722
https://en.wikipedia.org/wiki/Helliconia_Spring,Q4355719
https://en.wikipedia.org/wiki/Davy_(novel),Q3019177
https://en.wikipedia.org/wiki/The_Terminal_Experiment,Q3062494
https://en.wikipedia.org/wiki/Dying_Inside,Q2916242
https://en.wikipedia.org/wiki/The_Magic_Labyrinth,Q3063803
https://en.wikipedia.org/wiki/Titan_(Varley_novel),Q4354440
https://en.wikipedia.org/wiki/Swan_Song_(McCammon_novel),Q4359794
https://en.wikipedia.org/wiki/Anno_Dracula,Q2917970
https://en.wikipedia.org/wiki/SS-GB,Q4354234
https://en.wikipedia.org/wiki/Pushing_Ice,Q3063278
https://en.wikipedia.org/wiki/The_Dark_Design,Q3063449
https://en.wikipedia.org/wiki/Dragonquest,Q2976056
https://en.wikipedia.org/wiki/Calculating_God,Q2933712
https://en.wikipedia.org/wiki/Cloud_Atlas_(novel),Q40205
"https://en.wikipedia.org/wiki/Life,_the_Universe_and_Everything",Q721
https://en.wikipedia.org/wiki/9tail_Fox,Q4646478
https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban,Q47598
https://en.wikipedia.org/wiki/The_Confusion,Q4424499
https://en.wikipedia.org/wiki/2312_(novel),Q4631472
https://en.wikipedia.org/wiki/Across_the_Sea_of_Suns,Q4676501
https://en.wikipedia.org/wiki/A_Dance_with_Dragons,Q28306
https://en.wikipedia.org/wiki/A_Midsummer_Tempest,Q4658233
https://en.wikipedia.org/wiki/Chthon_(novel),Q4501974
https://en.wikipedia.org/wiki/Against_a_Dark_Background,Q4691060
https://en.wikipedia.org/wiki/Alien_Clay,Q132717446
https://en.wikipedia.org/wiki/Always_Coming_Home,Q4677090
https://en.wikipedia.org/wiki/The_Book_of_All_Skies,Q131382891
https://en.wikipedia.org/wiki/Quicksilver_(novel),Q4398917
https://en.wikipedia.org/wiki/The_Tainted_Cup,Q133842917
https://en.wikipedia.org/wiki/Scale_(novel),Q131382913
https://en.wikipedia.org/wiki/Against_the_Day,Q4691072
https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire,Q46751
https://en.wikipedia.org/wiki/The_Broken_God,Q4423916
https://en.wikipedia.org/wiki/Cat%27s_Cradle,Q41359
https://en.wikipedia.org/wiki/Drawing_Blood,Q4394822
https://en.wikipedia.org/wiki/A_Talent_for_War,Q4659971
https://en.wikipedia.org/wiki/A_Woman_of_the_Iron_People,Q4660767
https://en.wikipedia.org/wiki/A_Door_into_Ocean,Q4656557
https://en.wikipedia.org/wiki/334_(novel),Q4635159
https://en.wikipedia.org/wiki/The_Reformatory,Q131466690
https://en.wikipedia.org/wiki/Contact_(novel),Q741013
https://en.wikipedia.org/wiki/The_Vor_Game,Q3655248
https://en.wikipedia.org/wiki/The_Garden_of_Rama,Q1219119
https://en.wikipedia.org/wiki/Darwin%27s_Children,Q3790816
https://en.wikipedia.org/wiki/The_Well_of_Stars,Q3548969
https://en.wikipedia.org/wiki/The_Vampire_Tapestry,Q3549108
https://en.wikipedia.org/wiki/The_Void_Captain%27s_Tale,Q3627649
https://en.wikipedia.org/wiki/The_Genocides,Q3773220
https://en.wikipedia.org/wiki/Vortex_(Wilson_novel),Q3563140
https://en.wikipedia.org/wiki/Finch_(novel),Q3745649
https://en.wikipedia.org/wiki/Forty_Thousand_in_Gehenna,Q3790023
https://en.wikipedia.org/wiki/The_Ring_of_Charon,Q3818561
"https://en.wikipedia.org/wiki/Gun,_with_Occasional_Music",Q3686127
https://en.wikipedia.org/wiki/Lord_of_Light,Q734976
https://en.wikipedia.org/wiki/Voyage_(novel),Q3563298
https://en.wikipedia.org/wiki/Seeker_(McDevitt_novel),Q729783
https://en.wikipedia.org/wiki/Worldwar:_In_the_Balance,Q3800868
https://en.wikipedia.org/wiki/Dinner_at_Deviant%27s_Palace,Q3795023
https://en.wikipedia.org/wiki/Our_Lady_of_Darkness,Q738937
https://en.wikipedia.org/wiki/The_Time_Traveler%27s_Wife,Q1212645
https://en.wikipedia.org/wiki/House_of_Suns,Q3736382
https://en.wikipedia.org/wiki/The_Iron_Dragon%27s_Daughter,Q3822355
https://en.wikipedia.org/wiki/Blue_Remembered_Earth,Q3697826
https://en.wikipedia.org/wiki/Dhalgren,Q3706366
https://en.wikipedia.org/wiki/Diaspora_(novel),Q3565822
https://en.wikipedia.org/wiki/The_Whole_Man,Q3795985
https://en.wikipedia.org/wiki/Evolution_(Baxter_novel),Q3592822
https://en.wikipedia.org/wiki/Ragtime_(novel),Q737910
https://en.wikipedia.org/wiki/Gravity%27s_Rainbow,Q1212160
https://en.wikipedia.org/wiki/11/22/63,Q723020
https://en.wikipedia.org/wiki/Rendezvous_with_Rama,Q741222
https://en.wikipedia.org/wiki/The_Passage_(Cronin_novel),Q1199882
https://en.wikipedia.org/wiki/Valentine_Pontifex,Q3553617
https://en.wikipedia.org/wiki/Heechee_Rendezvous,Q751752
https://en.wikipedia.org/wiki/The_Dragon_and_the_George,Q1448428
https://en.wikipedia.org/wiki/Bad_Monkeys,Q798732
https://en.wikipedia.org/wiki/A_Planet_Called_Treason,Q780585
https://en.wikipedia.org/wiki/Titan_(Baxter_novel),Q779016
https://en.wikipedia.org/wiki/Replay_(Grimwood_novel),Q1590481
https://en.wikipedia.org/wiki/Weaveworld,Q1446005
https://en.wikipedia.org/wiki/Jurassic_Park_(novel),Q756866
https://en.wikipedia.org/wiki/Prelude_to_Foundation,Q783533
https://en.wikipedia.org/wiki/Jonathan_Strange_%26_Mr_Norrell,Q1474920
https://en.wikipedia.org/wiki/Snow_Crash,Q768389
https://en.wikipedia.org/wiki/Ender%27s_Game,Q816016
https://en.wikipedia.org/wiki/The_Fountains_of_Paradise,Q786025
https://en.wikipedia.org/wiki/Ringworld,Q1505793
https://en.wikipedia.org/wiki/Stand_on_Zanzibar,Q1416458
https://en.wikipedia.org/wiki/Pet_Sematary,Q742226
https://en.wikipedia.org/wiki/Bios_(novel),Q803910
https://en.wikipedia.org/wiki/The_Snow_Queen_(Vinge_novel),Q782075
https://en.wikipedia.org/wiki/Santiago:_a_Myth_of_the_Far_Future,Q764902
https://en.wikipedia.org/wiki/The_Handmaid%27s_Tale,Q1541914
https://en.wikipedia.org/wiki/The_Lies_of_Locke_Lamora,Q1608505
https://en.wikipedia.org/wiki/The_Man_in_the_High_Castle,Q749783
https://en.wikipedia.org/wiki/The_Eyre_Affair,Q1605815
https://en.wikipedia.org/wiki/The_Ringworld_Engineers,Q2738255
https://en.wikipedia.org/wiki/Timescape,Q2894715
https://en.wikipedia.org/wiki/Dragonsdawn,Q2737699
https://en.wikipedia.org/wiki/Aristoi_(novel),Q2861420
https://en.wikipedia.org/wiki/A_Canticle_for_Leibowitz,Q1659714
https://en.wikipedia.org/wiki/Tower_of_Glass,Q1645333
https://en.wikipedia.org/wiki/The_Falling_Woman,Q2749482
https://en.wikipedia.org/wiki/Blind_Lake_(novel),Q2906615
https://en.wikipedia.org/wiki/A_Civil_Campaign,Q2759020
"https://en.wikipedia.org/wiki/Little,_Big",Q2906934
https://en.wikipedia.org/wiki/On_Stranger_Tides,Q1660753
https://en.wikipedia.org/wiki/Iron_Sunrise,Q2870553
https://en.wikipedia.org/wiki/Ender%27s_Shadow,Q2746500
https://en.wikipedia.org/wiki/Friday_(novel),Q1641639
https://en.wikipedia.org/wiki/Mirror_Dance,Q2884527
https://en.wikipedia.org/wiki/Bellwether_(novel),Q2891748
https://en.wikipedia.org/wiki/Keeping_It_Real_(novel),Q2901992
https://en.wikipedia.org/wiki/Inverted_World,Q1623320
https://en.wikipedia.org/wiki/The_White_Plague,Q2741407
https://en.wikipedia.org/wiki/To_Sail_Beyond_the_Sunset,Q2870228
https://en.wikipedia.org/wiki/Black_Man_(novel),Q2905406
https://en.wikipedia.org/wiki/The_Witches_of_Karres,Q3235592
https://en.wikipedia.org/wiki/The_Memory_of_Earth,Q3234544
https://en.wikipedia.org/wiki/Up_the_Line,Q3235720
https://en.wikipedia.org/wiki/The_Hundred_Thousand_Kingdoms,Q3231338
https://en.wikipedia.org/wiki/The_Computer_Connection,Q3231611
https://en.wikipedia.org/wiki/Ready_Player_One,Q3906523
https://en.wikipedia.org/wiki/The_Many-Colored_Land,Q3231715
https://en.wikipedia.org/wiki/Nova_Express,Q3878987
https://en.wikipedia.org/wiki/Bones_of_the_Earth,Q3886715
https://en.wikipedia.org/wiki/Parable_of_the_Sower_(novel),Q3823447
https://en.wikipedia.org/wiki/Little_Fuzzy,Q3233220
https://en.wikipedia.org/wiki/Windhaven,Q3235534
https://en.wikipedia.org/wiki/The_Call_of_Earth,Q3234516
https://en.wikipedia.org/wiki/Islands_in_the_Net,Q3233629
https://en.wikipedia.org/wiki/Light_(novel),Q3838395
https://en.wikipedia.org/wiki/Green_Eyes_(novel),Q3880662
https://en.wikipedia.org/wiki/Songmaster,Q3234507
https://en.wikipedia.org/wiki/The_Escape_Orbit,Q3896637
https://en.wikipedia.org/wiki/Souls_in_the_Great_Machine,Q3236485
https://en.wikipedia.org/wiki/The_Dolphins_of_Pern,Q3231919
https://en.wikipedia.org/wiki/Icehenge,Q3233818
https://en.wikipedia.org/wiki/Dragondrums,Q3235696
https://en.wikipedia.org/wiki/Starquake_(novel),Q3968388
https://en.wikipedia.org/wiki/From_the_Dust_Returned,Q4198261
https://en.wikipedia.org/wiki/A_Million_Open_Doors,Q4003931
https://en.wikipedia.org/wiki/Rollback_(novel),Q3940338
https://en.wikipedia.org/wiki/Girl_in_Landscape,Q3929314
https://en.wikipedia.org/wiki/Inferno_(Niven_and_Pournelle_novel),Q4040445
https://en.wikipedia.org/wiki/Transition_(novel),Q3997517
https://en.wikipedia.org/wiki/The_Star_Fox,Q4189821
https://en.wikipedia.org/wiki/A_Night_in_the_Lonesome_October,Q4327818
https://en.wikipedia.org/wiki/Winter_Rose_(novel),Q4020470
https://en.wikipedia.org/wiki/When_HARLIE_Was_One,Q4226027
https://en.wikipedia.org/wiki/There_Will_Be_Time,Q4313991
https://en.wikipedia.org/wiki/A_World_Between,Q3997040
https://en.wikipedia.org/wiki/Tik-Tok_(novel),Q3939312
https://en.wikipedia.org/wiki/Second_Ending,Q4014872
https://en.wikipedia.org/wiki/Boy%27s_Life_(novel),Q4180242
https://en.wikipedia.org/wiki/Ruled_Britannia,Q4048595
https://en.wikipedia.org/wiki/Fool%27s_Run,Q4015958
https://en.wikipedia.org/wiki/The_Mount_(novel),Q7752464
https://en.wikipedia.org/wiki/The_Night_Sessions,Q7754103
https://en.wikipedia.org/wiki/The_Last_Colony,Q7745634
https://en.wikipedia.org/wiki/The_Fourth_Wall_(novel),Q7735081
https://en.wikipedia.org/wiki/The_Onion_Girl,Q7755109
https://en.wikipedia.org/wiki/The_Rapture_of_the_Nerds,Q7759446
https://en.wikipedia.org/wiki/The_Merchants_of_Souls,Q7751049
https://en.wikipedia.org/wiki/The_Killing_Moon_(novel),Q7744372
https://en.wikipedia.org/wiki/The_Proteus_Operation,Q7758618
https://en.wikipedia.org/wiki/The_Gripping_Hand,Q7738320
https://en.wikipedia.org/wiki/The_Islanders_(Priest_novel),Q7742712
https://en.wikipedia.org/wiki/The_Hydrogen_Sonata,Q7741197
https://en.wikipedia.org/wiki/The_Killing_of_Worlds,Q7744389
https://en.wikipedia.org/wiki/The_Hercules_Text,Q7739431
https://en.wikipedia.org/wiki/The_Last_Policeman,Q7745946
https://en.wikipedia.org/wiki/The_Native_Star,Q7753234
https://en.wikipedia.org/wiki/The_Ganymede_Club,Q7735778
https://en.wikipedia.org/wiki/The_Godwhale,Q7736949
https://en.wikipedia.org/wiki/The_Memory_of_Whiteness,Q7750979
https://en.wikipedia.org/wiki/The_Ghost_Brigades,Q7736268
https://en.wikipedia.org/wiki/The_Golden_Key_(novel),Q7737067
https://en.wikipedia.org/wiki/The_Last_Hawk,Q7745810
https://en.wikipedia.org/wiki/The_Line_of_Polity,Q7747410
https://en.wikipedia.org/wiki/The_Peripheral,Q7756730
https://en.wikipedia.org/wiki/The_Praxis,Q7758016
https://en.wikipedia.org/wiki/The_Listeners_(novel),Q7747544
https://en.wikipedia.org/wiki/The_Killing_Star,Q7744376
https://en.wikipedia.org/wiki/The_Masks_of_Time,Q7750537
https://en.wikipedia.org/wiki/The_Forgotten_Beasts_of_Eld,Q7734828
https://en.wikipedia.org/wiki/The_Life_of_the_World_to_Come,Q7747225
https://en.wikipedia.org/wiki/The_Quiet_War,Q7759106
https://en.wikipedia.org/wiki/The_Practice_Effect,Q7757993
https://en.wikipedia.org/wiki/The_Moon_Goddess_and_the_Son,Q7752150
https://en.wikipedia.org/wiki/The_Long_Tomorrow_(novel),Q7748273
https://en.wikipedia.org/wiki/The_Miocene_Arrow,Q7751615
https://en.wikipedia.org/wiki/Transcendent_(novel),Q7833847
https://en.wikipedia.org/wiki/The_Book_of_Phoenix,Q108456731
https://en.wikipedia.org/wiki/Termination_Shock_(novel),Q109284514
https://en.wikipedia.org/wiki/A_Master_of_Djinn,Q111915309
https://en.wikipedia.org/wiki/Veniss_Underground,Q7920028
https://en.wikipedia.org/wiki/The_Relentless_Moon,Q111913950
"https://en.wikipedia.org/wiki/Babel,_or_the_Necessity_of_Violence",Q114310172
https://en.wikipedia.org/wiki/The_Smoke_Ring_(novel),Q7764931
https://en.wikipedia.org/wiki/The_Trinity_Paradox,Q7770233
https://en.wikipedia.org/wiki/Under_Heaven_(novel),Q7883104
https://en.wikipedia.org/wiki/You_Sexy_Thing_(book),Q109591793
https://en.wikipedia.org/wiki/Cloud_Cuckoo_Land_(novel),Q110552625
https://en.wikipedia.org/wiki/She_Who_Became_the_Sun,Q109975974
https://en.wikipedia.org/wiki/Deep_Roots_(novel),Q115940972
https://en.wikipedia.org/wiki/Timelike_Infinity,Q7805574
https://en.wikipedia.org/wiki/Triton_(novel),Q7844314
https://en.wikipedia.org/wiki/Vellum_(novel),Q7919226
https://en.wikipedia.org/wiki/To_Crush_the_Moon,Q7810889
https://en.wikipedia.org/wiki/The_Zenith_Angle,Q7776864
https://en.wikipedia.org/wiki/Tomorrow_and_Tomorrow_(novel),Q7820291
https://en.wikipedia.org/wiki/Vacuum_Flowers,Q7908040
https://en.wikipedia.org/wiki/Noor_(novel),Q111027604
https://en.wikipedia.org/wiki/The_System_of_the_World_(novel),Q7767840
https://en.wikipedia.org/wiki/The_Kaiju_Preservation_Society,Q111948867
https://en.wikipedia.org/wiki/The_Risen_Empire,Q7760903
https://en.wikipedia.org/wiki/Tripoint_(novel),Q7843661
https://en.wikipedia.org/wiki/The_World_Before_(novel),Q7775941
https://en.wikipedia.org/wiki/The_Actual_Star,Q109942843
https://en.wikipedia.org/wiki/The_Sons_of_Heaven,Q7765299
https://en.wikipedia.org/wiki/The_Unbroken,Q110892568
https://en.wikipedia.org/wiki/Sea_of_Tranquility_(novel),Q112274439
https://en.wikipedia.org/wiki/The_Sky_So_Big_and_Black,Q7764704
https://en.wikipedia.org/wiki/Black_Water_Sister,Q116693001
https://en.wikipedia.org/wiki/The_Terraformers,Q116814638
https://en.wikipedia.org/wiki/The_World_at_the_End_of_Time,Q7776103
https://en.wikipedia.org/wiki/Vast_(novel),Q7916983
https://en.wikipedia.org/wiki/Nona_the_Ninth,Q112787692
https://en.wikipedia.org/wiki/Legends_%26_Lattes,Q114291824
https://en.wikipedia.org/wiki/Light_from_Uncommon_Stars,Q111914310
https://en.wikipedia.org/wiki/Far_from_the_Light_of_Heaven,Q111604570
https://en.wikipedia.org/wiki/The_Rowan,Q7761643
https://en.wikipedia.org/wiki/The_Jasmine_Throne,Q111169273
https://en.wikipedia.org/wiki/Iron_Widow,Q109255097
https://en.wikipedia.org/wiki/The_Salt_Roads,Q7762126
https://en.wikipedia.org/wiki/This_Is_Not_a_Game,Q7785919
https://en.wikipedia.org/wiki/Goliath_(Onyebuchi_novel),Q111442660
https://en.wikipedia.org/wiki/The_Echo_Wife,Q116257350
https://en.wikipedia.org/wiki/Thrice_Upon_a_Time,Q7798123
https://en.wikipedia.org/wiki/The_Unlimited_Dream_Company,Q7771659
https://en.wikipedia.org/wiki/The_Tranquillity_Alternative,Q124022063
https://en.wikipedia.org/wiki/Spear_(Griffith_novel),Q117062613
https://en.wikipedia.org/wiki/Borderline_(novel),Q122452562
https://en.wikipedia.org/wiki/The_Berlin_Project_(novel),Q129500814
https://en.wikipedia.org/wiki/The_Daughter_of_Doctor_Moreau,Q122425698
https://en.wikipedia.org/wiki/Farewell_Horizontal,Q129321723
https://en.wikipedia.org/wiki/Nettle_%26_Bone,Q122238085
https://en.wikipedia.org/wiki/Witch_King_(novel),Q124435017
https://en.wikipedia.org/wiki/The_Saint_of_Bright_Doors,Q125198708
https://en.wikipedia.org/wiki/Service_Model,Q130553422
https://en.wikipedia.org/wiki/Translation_State,Q120482895
https://en.wikipedia.org/wiki/The_Adventures_of_Amina_al-Sirafi,Q122834958
https://en.wikipedia.org/wiki/Starter_Villain,Q123112174
https://en.wikipedia.org/wiki/The_Arrest_(novel),Q128800174
https://en.wikipedia.org/wiki/Creation_Node,Q130565185
https://en.wikipedia.org/wiki/The_Spare_Man,Q122166736
https://en.wikipedia.org/wiki/Trouble_the_Saints,Q117389230
https://en.wikipedia.org/wiki/The_Rosewater_Redemption,Q120569227
https://en.wikipedia.org/wiki/Purgatory_Mount,Q120122688
https://en.wikipedia.org/wiki/Vergil_in_Averno,Q122452531
https://en.wikipedia.org/wiki/In_Ascension,Q123358191
https://en.wikipedia.org/wiki/Bannerless,Q117148972
https://en.wikipedia.org/wiki/Some_Desperate_Glory_(novel),Q123300220
https://en.wikipedia.org/wiki/Siren_Queen,Q127425112
https://en.wikipedia.org/wiki/The_Rosewater_Insurrection,Q119774478
https://en.wikipedia.org/wiki/The_Bees_(novel),Q127613403
https://en.wikipedia.org/wiki/Biography_of_X,Q117443239
https://en.wikipedia.org/wiki/Starling_House,Q126893369
https://en.wikipedia.org/wiki/Cahokia_Jazz,Q127514388
https://en.wikipedia.org/wiki/Perihelion_Summer,Q130284308
https://en.wikipedia.org/wiki/Midnight_Robber,Q15035019
https://en.wikipedia.org/wiki/Ysabel,Q8059676
https://en.wikipedia.org/wiki/Throne_of_the_Crescent_Moon,Q15033305
https://en.wikipedia.org/wiki/Kaleidoscope_Century,Q15034501
https://en.wikipedia.org/wiki/Forever_Peace,Q9183865
https://en.wikipedia.org/wiki/The_Fractal_Prince,Q11859870
https://en.wikipedia.org/wiki/Sun_of_Suns,Q13512152
https://en.wikipedia.org/wiki/The_Ocean_at_the_End_of_the_Lane,Q14548336
https://en.wikipedia.org/wiki/Project_Pope,Q10354447
https://en.wikipedia.org/wiki/Children_of_the_Thunder,Q15033985
https://en.wikipedia.org/wiki/Zendegi,Q8069036
https://en.wikipedia.org/wiki/Planet_of_the_Damned,Q15033625
https://en.wikipedia.org/wiki/Weaver_(Baxter_novel),Q7978347
https://en.wikipedia.org/wiki/Half_a_Crown_(novel),Q15035002
https://en.wikipedia.org/wiki/The_Gate_to_Women%27s_Country,Q11888750
https://en.wikipedia.org/wiki/Wintermind,Q8026488
https://en.wikipedia.org/wiki/The_Solitudes_(novel),Q15032905
https://en.wikipedia.org/wiki/Godspeed_(Sheffield_novel),Q12964319
https://en.wikipedia.org/wiki/Space_(Baxter_novel),Q15035008
https://en.wikipedia.org/wiki/Wetware_(novel),Q7990197
https://en.wikipedia.org/wiki/The_Sea_and_Summer,Q11931779
https://en.wikipedia.org/wiki/Them_Bones_(novel),Q15034311
https://en.wikipedia.org/wiki/Helliconia_Summer,Q12729921
https://en.wikipedia.org/wiki/The_Etched_City,Q12737230
https://en.wikipedia.org/wiki/Voice_of_the_Whirlwind,Q7939592
https://en.wikipedia.org/wiki/Wake_(Sawyer_novel),Q7960897
https://en.wikipedia.org/wiki/Wall_Around_a_Star,Q7962593
https://en.wikipedia.org/wiki/Ventus_(novel),Q7920454
https://en.wikipedia.org/wiki/Skylark_DuQuesne,Q15033660
https://en.wikipedia.org/wiki/Vitals_(novel),Q7936915
https://en.wikipedia.org/wiki/The_Dancers_of_Arun,Q9355464
https://en.wikipedia.org/wiki/Waking_the_Moon,Q7961182
https://en.wikipedia.org/wiki/The_Birthgrave,Q13725678
https://en.wikipedia.org/wiki/Roderick_(novel),Q15034210
https://en.wikipedia.org/wiki/Wake_Up_and_Dream_(novel),Q7960989
https://en.wikipedia.org/wiki/Wild_Seed_(novel),Q8000801
https://en.wikipedia.org/wiki/Zoe%27s_Tale,Q8073247
https://en.wikipedia.org/wiki/The_Nimrod_Hunt,Q15034137
https://en.wikipedia.org/wiki/The_Light_Ages,Q12057749
https://en.wikipedia.org/wiki/Ancillary_Mercy,Q18003141
https://en.wikipedia.org/wiki/Abaddon%27s_Gate,Q17000766
https://en.wikipedia.org/wiki/Outside_the_Dog_Museum,Q16909156
https://en.wikipedia.org/wiki/On_the_Steel_Breeze,Q16258116
https://en.wikipedia.org/wiki/The_Wooden_Sea,Q16944365
https://en.wikipedia.org/wiki/Ragamuffin_(novel),Q16968168
https://en.wikipedia.org/wiki/Acceptance_(novel),Q16824659
https://en.wikipedia.org/wiki/Intrusion_(novel),Q15035527
https://en.wikipedia.org/wiki/The_Golem_and_the_Jinni,Q16994283
https://en.wikipedia.org/wiki/Helliconia_Winter,Q16651119
https://en.wikipedia.org/wiki/Ancillary_Justice,Q17001721
https://en.wikipedia.org/wiki/From_the_Teeth_of_Angels,Q16385762
https://en.wikipedia.org/wiki/Julian_Comstock:_A_Story_of_22nd-Century_America,Q15731773
https://en.wikipedia.org/wiki/The_Knight_(novel),Q16954703
https://en.wikipedia.org/wiki/Merchanter%27s_Luck,Q16386980
https://en.wikipedia.org/wiki/Alien_Earth_(novel),Q17173494
https://en.wikipedia.org/wiki/In_the_Mouth_of_the_Whale,Q15035526
